Year,Année,ISO,Juridiction,Revenues,Revenus,Value (dollars),Data qualifier,Valeur (en dollar),Qualificatifs de données,Jurisdiction
2016,2016,NS,Nouvelle-Écosse,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Nova Scotia
2016,2016,NS,Nouvelle-Écosse,Reforestation levies,Droits de reboisement,3076000,a,3076000,a,Nova Scotia
2016,2016,NS,Nouvelle-Écosse,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Nova Scotia
2016,2016,NS,Nouvelle-Écosse,Sales and rentals,Ventes et locations,0,a,0,a,Nova Scotia
2016,2016,NS,Nouvelle-Écosse,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Nova Scotia
2016,2016,NS,Nouvelle-Écosse,Protection fees,Coût de protection du territoire,0,a,0,a,Nova Scotia
2017,2017,NS,Nouvelle-Écosse,Stumpage charges,Droits de coupe,8814000,a,8814000,a,Nova Scotia
2017,2017,NS,Nouvelle-Écosse,Rent charges,Frais de location,0,a,0,a,Nova Scotia
2017,2017,NS,Nouvelle-Écosse,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Nova Scotia
2017,2017,NS,Nouvelle-Écosse,Reforestation levies,Droits de reboisement,2537000,a,2537000,a,Nova Scotia
2017,2017,NS,Nouvelle-Écosse,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Nova Scotia
2017,2017,NS,Nouvelle-Écosse,Sales and rentals,Ventes et locations,0,a,0,a,Nova Scotia
2017,2017,NS,Nouvelle-Écosse,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Nova Scotia
2017,2017,NS,Nouvelle-Écosse,Protection fees,Coût de protection du territoire,0,a,0,a,Nova Scotia
2018,2018,NS,Nouvelle-Écosse,Stumpage charges,Droits de coupe,6856000,a,6856000,a,Nova Scotia
2018,2018,NS,Nouvelle-Écosse,Rent charges,Frais de location,0,a,0,a,Nova Scotia
2018,2018,NS,Nouvelle-Écosse,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Nova Scotia
2018,2018,NS,Nouvelle-Écosse,Reforestation levies,Droits de reboisement,2174000,a,2174000,a,Nova Scotia
2018,2018,NS,Nouvelle-Écosse,Protection fees,Coût de protection du territoire,0,a,0,a,Nova Scotia
2018,2018,NS,Nouvelle-Écosse,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Nova Scotia
2018,2018,NS,Nouvelle-Écosse,Sales and rentals,Ventes et locations,0,a,0,a,Nova Scotia
2018,2018,NS,Nouvelle-Écosse,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Nova Scotia
2019,2019,NS,Nouvelle-Écosse,Stumpage charges,Droits de coupe,6218000,a,6218000,a,Nova Scotia
2019,2019,NS,Nouvelle-Écosse,Rent charges,Frais de location,0,a,0,a,Nova Scotia
2019,2019,NS,Nouvelle-Écosse,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Nova Scotia
2019,2019,NS,Nouvelle-Écosse,Reforestation levies,Droits de reboisement,1808000,a,1808000,a,Nova Scotia
2001,2001,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),719000,a,719000,a,Quebec
2001,2001,QC,Québec,Sales and rentals,Ventes et locations,208000,a,208000,a,Quebec
2001,2001,QC,Québec,Rent charges,Frais de location,0,a,0,a,Quebec
2001,2001,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",-281000,a,-281000,a,Quebec
2001,2001,QC,Québec,Stumpage charges,Droits de coupe,82255000,a,82255000,a,Quebec
2002,2002,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",733000,a,733000,a,Quebec
2002,2002,QC,Québec,Sales and rentals,Ventes et locations,61000,a,61000,a,Quebec
2002,2002,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),740000,a,740000,a,Quebec
2002,2002,QC,Québec,Rent charges,Frais de location,0,a,0,a,Quebec
2002,2002,QC,Québec,Reforestation levies,Droits de reboisement,72921000,a,72921000,a,Quebec
2002,2002,QC,Québec,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Quebec
2002,2002,QC,Québec,Stumpage charges,Droits de coupe,80825000,a,80825000,a,Quebec
2002,2002,QC,Québec,Protection fees,Coût de protection du territoire,0,a,0,a,Quebec
2003,2003,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",933000,a,933000,a,Quebec
2003,2003,QC,Québec,Sales and rentals,Ventes et locations,87000,a,87000,a,Quebec
2003,2003,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),737000,a,737000,a,Quebec
2003,2003,QC,Québec,Protection fees,Coût de protection du territoire,0,a,0,a,Quebec
2003,2003,QC,Québec,Stumpage charges,Droits de coupe,29652000,a,29652000,a,Quebec
2003,2003,QC,Québec,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Quebec
2003,2003,QC,Québec,Reforestation levies,Droits de reboisement,20035000,a,20035000,a,Quebec
2003,2003,QC,Québec,Rent charges,Frais de location,0,a,0,a,Quebec
2004,2004,QC,Québec,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Quebec
2004,2004,QC,Québec,Reforestation levies,Droits de reboisement,24550000,a,24550000,a,Quebec
2004,2004,QC,Québec,Protection fees,Coût de protection du territoire,0,a,0,a,Quebec
2004,2004,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),698000,a,698000,a,Quebec
2004,2004,QC,Québec,Stumpage charges,Droits de coupe,115228000,a,115228000,a,Quebec
2004,2004,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",585000,a,585000,a,Quebec
2004,2004,QC,Québec,Rent charges,Frais de location,0,a,0,a,Quebec
2004,2004,QC,Québec,Sales and rentals,Ventes et locations,5000,a,5000,a,Quebec
2005,2005,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",1029000,a,1029000,a,Quebec
2005,2005,QC,Québec,Sales and rentals,Ventes et locations,27000,a,27000,a,Quebec
2005,2005,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),711000,a,711000,a,Quebec
2005,2005,QC,Québec,Protection fees,Coût de protection du territoire,0,a,0,a,Quebec
2005,2005,QC,Québec,Rent charges,Frais de location,0,a,0,a,Quebec
2005,2005,QC,Québec,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Quebec
2005,2005,QC,Québec,Reforestation levies,Droits de reboisement,25206000,a,25206000,a,Quebec
2005,2005,QC,Québec,Stumpage charges,Droits de coupe,56793000,a,56793000,a,Quebec
2006,2006,QC,Québec,Sales and rentals,Ventes et locations,264000,a,264000,a,Quebec
2006,2006,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),698000,a,698000,a,Quebec
2006,2006,QC,Québec,Protection fees,Coût de protection du territoire,0,a,0,a,Quebec
2006,2006,QC,Québec,Reforestation levies,Droits de reboisement,19273000,a,19273000,a,Quebec
2006,2006,QC,Québec,Rent charges,Frais de location,0,a,0,a,Quebec
2006,2006,QC,Québec,Stumpage charges,Droits de coupe,2397000,a,2397000,a,Quebec
2006,2006,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",1242000,a,1242000,a,Quebec
2006,2006,QC,Québec,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Quebec
2007,2007,QC,Québec,Stumpage charges,Droits de coupe,-26266000,a,-26266000,a,Quebec
2007,2007,QC,Québec,Rent charges,Frais de location,0,a,0,a,Quebec
2007,2007,QC,Québec,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Quebec
2007,2007,QC,Québec,Reforestation levies,Droits de reboisement,0,a,0,a,Quebec
2007,2007,QC,Québec,Protection fees,Coût de protection du territoire,0,a,0,a,Quebec
2007,2007,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),670000,a,670000,a,Quebec
2007,2007,QC,Québec,Sales and rentals,Ventes et locations,36000,a,36000,a,Quebec
2007,2007,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",692000,a,692000,a,Quebec
2019,2019,NS,Nouvelle-Écosse,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Nova Scotia
2019,2019,NS,Nouvelle-Écosse,Sales and rentals,Ventes et locations,0,a,0,a,Nova Scotia
2019,2019,NS,Nouvelle-Écosse,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Nova Scotia
2019,2019,NS,Nouvelle-Écosse,Protection fees,Coût de protection du territoire,0,a,0,a,Nova Scotia
1990,1990,NB,Nouveau-Brunswick,Stumpage charges,Droits de coupe,,u,,u,New Brunswick
1990,1990,NB,Nouveau-Brunswick,Rent charges,Frais de location,,u,,u,New Brunswick
1990,1990,NB,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,New Brunswick
1990,1990,NB,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a,New Brunswick
1990,1990,NB,Nouveau-Brunswick,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),,u,,u,New Brunswick
1990,1990,NB,Nouveau-Brunswick,Sales and rentals,Ventes et locations,,u,,u,New Brunswick
1990,1990,NB,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,u,,u,New Brunswick
1990,1990,NB,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,,u,,u,New Brunswick
1991,1991,NB,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,u,,u,New Brunswick
1991,1991,NB,Nouveau-Brunswick,Sales and rentals,Ventes et locations,,u,,u,New Brunswick
1991,1991,NB,Nouveau-Brunswick,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),,u,,u,New Brunswick
1991,1991,NB,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,,u,,u,New Brunswick
1991,1991,NB,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a,New Brunswick
1991,1991,NB,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,New Brunswick
1991,1991,NB,Nouveau-Brunswick,Rent charges,Frais de location,,u,,u,New Brunswick
1991,1991,NB,Nouveau-Brunswick,Stumpage charges,Droits de coupe,,u,,u,New Brunswick
1992,1992,NB,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,u,,u,New Brunswick
1992,1992,NB,Nouveau-Brunswick,Sales and rentals,Ventes et locations,,u,,u,New Brunswick
1992,1992,NB,Nouveau-Brunswick,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),,u,,u,New Brunswick
1992,1992,NB,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,,u,,u,New Brunswick
1992,1992,NB,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a,New Brunswick
1992,1992,NB,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,New Brunswick
1992,1992,NB,Nouveau-Brunswick,Rent charges,Frais de location,,u,,u,New Brunswick
1992,1992,NB,Nouveau-Brunswick,Stumpage charges,Droits de coupe,,u,,u,New Brunswick
1993,1993,NB,Nouveau-Brunswick,Stumpage charges,Droits de coupe,25857000,a,25857000,a,New Brunswick
1993,1993,NB,Nouveau-Brunswick,Rent charges,Frais de location,69000,a,69000,a,New Brunswick
1993,1993,NB,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,New Brunswick
1993,1993,NB,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a,New Brunswick
1993,1993,NB,Nouveau-Brunswick,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),20000,a,20000,a,New Brunswick
1993,1993,NB,Nouveau-Brunswick,Sales and rentals,Ventes et locations,296000,a,296000,a,New Brunswick
1993,1993,NB,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",2068000,a,2068000,a,New Brunswick
1993,1993,NB,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,174000,a,174000,a,New Brunswick
1994,1994,NB,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,New Brunswick
1994,1994,NB,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a,New Brunswick
1994,1994,NB,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,160000,a,160000,a,New Brunswick
1994,1994,NB,Nouveau-Brunswick,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),13000,a,13000,a,New Brunswick
1994,1994,NB,Nouveau-Brunswick,Sales and rentals,Ventes et locations,390000,a,390000,a,New Brunswick
1994,1994,NB,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",2159000,a,2159000,a,New Brunswick
1994,1994,NB,Nouveau-Brunswick,Stumpage charges,Droits de coupe,36671000,a,36671000,a,New Brunswick
1994,1994,NB,Nouveau-Brunswick,Rent charges,Frais de location,80000,a,80000,a,New Brunswick
1995,1995,NB,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a,New Brunswick
1995,1995,NB,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,New Brunswick
1995,1995,NB,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",205000,a,205000,a,New Brunswick
1995,1995,NB,Nouveau-Brunswick,Sales and rentals,Ventes et locations,211000,a,211000,a,New Brunswick
1995,1995,NB,Nouveau-Brunswick,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),19000,a,19000,a,New Brunswick
1995,1995,NB,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,151000,a,151000,a,New Brunswick
1995,1995,NB,Nouveau-Brunswick,Stumpage charges,Droits de coupe,36797000,a,36797000,a,New Brunswick
1995,1995,NB,Nouveau-Brunswick,Rent charges,Frais de location,79000,a,79000,a,New Brunswick
1996,1996,NB,Nouveau-Brunswick,Stumpage charges,Droits de coupe,43524000,a,43524000,a,New Brunswick
1996,1996,NB,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",502000,a,502000,a,New Brunswick
1996,1996,NB,Nouveau-Brunswick,Sales and rentals,Ventes et locations,167000,a,167000,a,New Brunswick
1996,1996,NB,Nouveau-Brunswick,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),23000,a,23000,a,New Brunswick
1996,1996,NB,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a,New Brunswick
1996,1996,NB,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,New Brunswick
1996,1996,NB,Nouveau-Brunswick,Rent charges,Frais de location,78000,a,78000,a,New Brunswick
1996,1996,NB,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,160000,a,160000,a,New Brunswick
1997,1997,NB,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a,New Brunswick
1997,1997,NB,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,New Brunswick
1997,1997,NB,Nouveau-Brunswick,Rent charges,Frais de location,86000,a,86000,a,New Brunswick
1997,1997,NB,Nouveau-Brunswick,Stumpage charges,Droits de coupe,46910000,a,46910000,a,New Brunswick
1997,1997,NB,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,139000,a,139000,a,New Brunswick
1997,1997,NB,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",737000,a,737000,a,New Brunswick
1997,1997,NB,Nouveau-Brunswick,Sales and rentals,Ventes et locations,155000,a,155000,a,New Brunswick
1997,1997,NB,Nouveau-Brunswick,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),22000,a,22000,a,New Brunswick
1998,1998,NB,Nouveau-Brunswick,Stumpage charges,Droits de coupe,51148000,a,51148000,a,New Brunswick
1998,1998,NB,Nouveau-Brunswick,Rent charges,Frais de location,83000,a,83000,a,New Brunswick
1998,1998,NB,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",81000,a,81000,a,New Brunswick
1998,1998,NB,Nouveau-Brunswick,Sales and rentals,Ventes et locations,549000,a,549000,a,New Brunswick
1998,1998,NB,Nouveau-Brunswick,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),28000,a,28000,a,New Brunswick
1998,1998,NB,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,8000,a,8000,a,New Brunswick
1998,1998,NB,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a,New Brunswick
1998,1998,NB,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,New Brunswick
1999,1999,NB,Nouveau-Brunswick,Stumpage charges,Droits de coupe,47883000,a,47883000,a,New Brunswick
1999,1999,NB,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,11000,a,11000,a,New Brunswick
1999,1999,NB,Nouveau-Brunswick,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),34000,a,34000,a,New Brunswick
1999,1999,NB,Nouveau-Brunswick,Sales and rentals,Ventes et locations,4704000,a,4704000,a,New Brunswick
1999,1999,NB,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a,New Brunswick
1999,1999,NB,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,New Brunswick
1999,1999,NB,Nouveau-Brunswick,Rent charges,Frais de location,96000,a,96000,a,New Brunswick
1999,1999,NB,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",105000,a,105000,a,New Brunswick
2000,2000,NB,Nouveau-Brunswick,Stumpage charges,Droits de coupe,52014000,a,52014000,a,New Brunswick
2000,2000,NB,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,New Brunswick
2000,2000,NB,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a,New Brunswick
2000,2000,NB,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,11000,a,11000,a,New Brunswick
2000,2000,NB,Nouveau-Brunswick,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),34000,a,34000,a,New Brunswick
2000,2000,NB,Nouveau-Brunswick,Sales and rentals,Ventes et locations,3514000,a,3514000,a,New Brunswick
2000,2000,NB,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",184000,a,184000,a,New Brunswick
2000,2000,NB,Nouveau-Brunswick,Rent charges,Frais de location,160000,a,160000,a,New Brunswick
2001,2001,NB,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a,New Brunswick
2001,2001,NB,Nouveau-Brunswick,Stumpage charges,Droits de coupe,49291000,a,49291000,a,New Brunswick
2001,2001,NB,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,0,a,0,a,New Brunswick
2001,2001,NB,Nouveau-Brunswick,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),35000,a,35000,a,New Brunswick
2001,2001,NB,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,New Brunswick
2001,2001,NB,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",155000,a,155000,a,New Brunswick
2001,2001,NB,Nouveau-Brunswick,Rent charges,Frais de location,171000,a,171000,a,New Brunswick
2001,2001,NB,Nouveau-Brunswick,Sales and rentals,Ventes et locations,2663000,a,2663000,a,New Brunswick
